Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,17,Вугілля,Навантаження,"7,3",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,18,Руда всяка,Навантаження,"22,663",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,19,Вугілля,Навантаження,"21,331",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,20,Руда всяка,Навантаження,"29,982",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,21,Вугілля,Навантаження,"21,482",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,22,Руда всяка,Навантаження,"10,519",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,22,Кокс,Навантаження,"2,399",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,22,Чорні метали - всього,Навантаження,"1,767",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,22,Вугілля,Навантаження,"22,279",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,23,Руда всяка,Навантаження,"23,43",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,24,Вугілля,Навантаження,"21,012",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,25,Чорні метали - всього,Навантаження,"3,8",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,25,Інші сипучі вантажі,Навантаження,"7,67",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ДП «Ізмаїльський МТП»,26,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"1,007",тис. тонн
Ізмаїльський морський порт,2014,Лютий,ТОВ «Агенція Трайтон Сервіс Україна»,"ТОВ ""Трайтон""",Нафтопродукти,Навантаження,"2,101",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,4,Чорні метали - всього,Навантаження,"3,333",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,4,Інші тарно-штучні вантажі,Навантаження,"0,749",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,4,Хім. та мін. добрива (тарно-штучні),Навантаження,"1,252",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,5,Олія,Навантаження,"4,048",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,5,Хім. та мін. добрива (тарно-штучні),Навантаження,"6,83",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,5,Будівельні,Навантаження,"2,821",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,6,Чорні метали - всього,Навантаження,"1,609",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,7,Інші тарно-штучні вантажі,Навантаження,"4,21",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,7,Хім. та мін. добрива (тарно-штучні),Навантаження,"0,96",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,8,Чорні метали - всього,Навантаження,"9,88",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,8,Чорні метали - всього,Розвантаження,"1,145",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,8,Хім. та мін. добрива (тарно-штучні),Навантаження,"2,274",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,12,Вугілля,Навантаження,"13,277",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,13,Руда всяка,Навантаження,"1,25",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,13,Вугілля,Навантаження,"2,5",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,14,Чорні метали - всього,Навантаження,"2,353",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,14,Вугілля,Навантаження,"3,15",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,16,Вугілля,Навантаження,"27,058",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,17,Вугілля,Навантаження,"22,478",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,18,Руда всяка,Навантаження,"6,334",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,19,Вугілля,Навантаження,"12,646",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,20,Руда всяка,Навантаження,"37,946",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,21,Руда всяка,Навантаження,"9,331",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,21,Вугілля,Навантаження,"14,976",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,22,Руда всяка,Навантаження,"7,656",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,22,Кокс,Навантаження,"1,45",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,22,Чорні метали - всього,Навантаження,"2,585",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,22,Вугілля,Навантаження,"13,694",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,23,Руда всяка,Навантаження,"15,417",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,24,Вугілля,Навантаження,23,тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,25,Чорні метали - всього,Навантаження,"5,104",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,25,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"5,001",тис. тонн
Ізмаїльський морський порт,2014,Січень,ДП «Ізмаїльський МТП»,26,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"1,254",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,1,Будівельні,Навантаження,"54,5",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,2,Інші сипучі вантажі,Навантаження,"39,6",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,"40,9",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,"68,7",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,5,Олія,Навантаження,"6,3",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,6,Хлібні - всього,Навантаження,"3,2",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,"112,8",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,8,Інші тарно-штучні вантажі,Навантаження,"0,2",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"30,5",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,10,Чорні метали - всього,Навантаження,"199,6",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,11,Вугілля,Розвантаження,10,тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,12,Вугілля,Розвантаження,"27,8",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,13,Вугілля,Розвантаження,10,тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,14,Вугілля,Навантаження,"148,3",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,15,Кокс,Розвантаження,"3,5",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,15,Контейнери (тис. тонн),Навантаження,5,тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,16,Чорні метали - всього,Навантаження,"81,5",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,16,Контейнери (тис. тонн),Навантаження,"0,6",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,16,Руда всяка,Розвантаження,2,тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,17,Контейнери (тис. тонн),Навантаження,"1,3",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,17,Чорні метали - всього,Навантаження,28,тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,18,Чорні метали - всього,Навантаження,"58,8",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,18,Інші тарно-штучні вантажі,Навантаження,"0,3",тис. тонн
Маріупольський морський порт,2014,Січень,ДП «Маріупольський МТП»,18,Хлібні - всього,Навантаження,"3,2",тис. тонн
Маріупольський морський порт,2014,Січень,ТОВ «СРЗ»,2 - СРЗ,Хлібні - всього,Навантаження,"15,64",тис. тонн
Маріупольський морський порт,2014,Січень,ТОВ «СРЗ»,7 - СРЗ,Чорні метали - всього,Навантаження,"0,83",тис. тонн
Маріупольський морський порт,2014,Січень,ТОВ «СРЗ»,7 - СРЗ,Будівельні,Навантаження,"1,44",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,2,Інші сипучі вантажі,Навантаження,5,тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,"24,9",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,"33,9",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,5,Олія,Навантаження,"2,5",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,"83,9",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,8,Чорні метали - всього,Навантаження,"9,4",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"5,5",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,10,Чорні метали - всього,Навантаження,"91,4",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,11,Вугілля,Розвантаження,"10,5",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,12,Вугілля,Розвантаження,"33,5",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,15,Вугілля,Розвантаження,"9,7",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,16,Чорні метали - всього,Навантаження,"48,4",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,4,тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,17,Чорні метали - всього,Навантаження,"35,8",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,17,Контейнери (тис. тонн),Навантаження,"0,7",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,18,Контейнери (тис. тонн),Навантаження,"3,5",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,18,Чорні метали - всього,Навантаження,"23,5",тис. тонн
Маріупольський морський порт,2014,Лютий,ДП «Маріупольський МТП»,18,Хлібні - всього,Навантаження,"6,6",тис. тонн
Маріупольський морський порт,2014,Лютий,ТОВ «СРЗ»,2 - СРЗ,Хлібні - всього,Навантаження,"9,82",тис. тонн
Маріупольський морський порт,2014,Лютий,ТОВ «СРЗ»,7 - СРЗ,Чорні метали - всього,Навантаження,4,тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,1,Будівельні,Навантаження,"58,8",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,2,Інші сипучі вантажі,Навантаження,"40,1",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,2,Чорні метали - всього,Навантаження,"3,3",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,"26,7",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,58,тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,4,Інші тарно-штучні вантажі,Навантаження,"0,1",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,5,Олія,Навантаження,19,тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,5,Хлібні - всього,Навантаження,"7,5",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,6,Хлібні - всього,Навантаження,"6,5",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,"132,9",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,8,Будівельні,Навантаження,"41,1",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,8,Чорні метали - всього,Навантаження,"9,3",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,8,Руда всяка,Навантаження,"10,2",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"40,8",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,10,Чорні метали - всього,Навантаження,"161,2",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,11,Вугілля,Розвантаження,"48,8",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,12,Вугілля,Розвантаження,52,тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,13,Вугілля,Розвантаження,40,тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,14,Кокс,Розвантаження,"4,6",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,14,Вугілля,Навантаження,"95,5",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,14,Вугілля,Розвантаження,"22,7",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,15,Кокс,Розвантаження,"2,9",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,16,Чорні метали - всього,Навантаження,"109,7",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,2,тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,17,Чорні метали - всього,Навантаження,"97,2",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,17,Контейнери (тис. тонн),Навантаження,"1,6",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,17,Хлібні - всього,Навантаження,"6,4",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,18,Контейнери (тис. тонн),Навантаження,"6,6",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,18,Інші тарно-штучні вантажі,Навантаження,"0,3",тис. тонн
Маріупольський морський порт,2014,Березень,ДП «Маріупольський МТП»,18,Чорні метали - всього,Навантаження,"59,2",тис. тонн
Маріупольський морський порт,2014,Березень,ТОВ «СРЗ»,7 - СРЗ,Вугілля,Навантаження,"2,718",тис. тонн
Маріупольський морський порт,2014,Березень,ТОВ «СРЗ»,2 - СРЗ,Хлібні - всього,Навантаження,"20,805",тис. тонн
Маріупольський морський порт,2014,Березень,ТОВ «СРЗ»,7 - СРЗ,Чорні метали - всього,Навантаження,"49,697",тис. тонн
Маріупольський морський порт,2014,Березень,ТОВ «СРЗ»,7 - СРЗ,Пром.товари в ящиках і кіпах,Розвантаження,"56,01",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,1,Будівельні,Навантаження,80,тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,1,Руда всяка,Розвантаження,"3,1",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,2,Будівельні,Навантаження,"15,8",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,2,Інші сипучі вантажі,Навантаження,"37,5",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,"42,7",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,"58,6",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,5,Олія,Навантаження,10,тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,5,Руда всяка,Розвантаження,"4,2",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,5,Інші сипучі вантажі,Навантаження,"4,9",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,5,Хлібні - всього,Навантаження,9,тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,6,Інші тарно-штучні вантажі,Навантаження,"2,3",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,"211,1",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,8,Будівельні,Навантаження,"84,1",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"64,8",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,10,Чорні метали - всього,Навантаження,177,тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,11,Вугілля,Розвантаження,"47,7",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,12,Вугілля,Розвантаження,"44,4",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,13,Руда всяка,Розвантаження,2,тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,13,Вугілля,Розвантаження,"5,4",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,14,Вугілля,Навантаження,"142,6",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,15,Кокс,Розвантаження,"4,8",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,15,Вугілля,Розвантаження,"7,9",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,16,Чорні метали - всього,Навантаження,"120,7",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,16,Контейнери (тис. тонн),Навантаження,"1,5",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,4,тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,17,Чорні метали - всього,Навантаження,100,тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,17,Контейнери (тис. тонн),Навантаження,"1,2",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,18,Контейнери (тис. тонн),Навантаження,"4,3",тис. тонн
Маріупольський морський порт,2014,Квітень,ДП «Маріупольський МТП»,18,Чорні метали - всього,Навантаження,"84,3",тис. тонн
Маріупольський морський порт,2014,Квітень,ТОВ «СРЗ»,7 - СРЗ,Вугілля,Навантаження,"2,24",тис. тонн
Маріупольський морський порт,2014,Квітень,ТОВ «СРЗ»,7 - СРЗ,Будівельні,Навантаження,"0,01",тис. тонн
Маріупольський морський порт,2014,Квітень,ТОВ «СРЗ»,7 - СРЗ,Будівельні,Розвантаження,"2,47",тис. тонн
Маріупольський морський порт,2014,Квітень,ТОВ «СРЗ»,2 - СРЗ,Хлібні - всього,Навантаження,"34,425",тис. тонн
Маріупольський морський порт,2014,Квітень,ТОВ «СРЗ»,7 - СРЗ,Чорні метали - всього,Навантаження,"55,492",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,1,Будівельні,Навантаження,88,тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,2,Чорні метали - всього,Навантаження,5,тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,2,Інші тарно-штучні вантажі,Навантаження,"0,7",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,2,Інші сипучі вантажі,Навантаження,"33,2",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,2,Хлібні - всього,Навантаження,"3,2",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,3,Будівельні,Навантаження,"8,4",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,"27,7",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,3,Інші тарно-штучні вантажі,Навантаження,"0,6",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,3,Хлібні - всього,Навантаження,"20,4",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,"91,6",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,4,Інші тарно-штучні вантажі,Навантаження,"1,1",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,5,Олія,Навантаження,"20,4",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,5,Інші тарно-штучні вантажі,Навантаження,"0,5",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,5,Руда всяка,Розвантаження,"4,3",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,6,Інші тарно-штучні вантажі,Навантаження,"1,4",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,6,Хлібні - всього,Навантаження,"9,6",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,"199,1",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,8,Будівельні,Навантаження,"112,3",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,8,Руда всяка,Розвантаження,"8,5",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"95,7",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,10,Чорні метали - всього,Навантаження,"285,3",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,11,Вугілля,Розвантаження,"22,8",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,12,Вугілля,Розвантаження,"39,9",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,13,Руда всяка,Розвантаження,"8,9",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,13,Вугілля,Розвантаження,22,тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,14,Кокс,Розвантаження,"5,4",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,14,Вугілля,Розвантаження,"149,4",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,15,Контейнери (тис. тонн),Навантаження,"2,4",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,15,Вугілля,Розвантаження,"7,1",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,16,Чорні метали - всього,Навантаження,"163,7",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,16,Контейнери (тис. тонн),Навантаження,"1,8",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,17,Чорні метали - всього,Навантаження,"115,1",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,17,Контейнери (тис. тонн),Навантаження,"2,1",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,18,Контейнери (тис. тонн),Навантаження,"3,9",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,18,Інші тарно-штучні вантажі,Навантаження,"0,3",тис. тонн
Маріупольський морський порт,2014,Травень,ДП «Маріупольський МТП»,18,Чорні метали - всього,Навантаження,"134,6",тис. тонн
Маріупольський морський порт,2014,Травень,ТОВ «СРЗ»,7 - СРЗ,Вугілля,Навантаження,"10,268",тис. тонн
Маріупольський морський порт,2014,Травень,ТОВ «СРЗ»,7 - СРЗ,Будівельні,Навантаження,"22,9",тис. тонн
Маріупольський морський порт,2014,Травень,ТОВ «СРЗ»,2 - СРЗ,Хлібні - всього,Навантаження,"0,22",тис. тонн
Маріупольський морський порт,2014,Травень,ТОВ «СРЗ»,2 - СРЗ,Інші сипучі вантажі,Навантаження,"0,732",тис. тонн
Маріупольський морський порт,2014,Травень,ТОВ «СРЗ»,7 - СРЗ,Чорні метали - всього,Навантаження,"29,999",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,1,Будівельні,Навантаження,"82,8",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,2,Інші сипучі вантажі,Навантаження,"31,8",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,3,Будівельні,Навантаження,"50,9",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,"14,6",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,"61,4",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,4,Інші тарно-штучні вантажі,Навантаження,"0,8",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,5,Олія,Навантаження,"8,6",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,5,Інші тарно-штучні вантажі,Навантаження,"0,3",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,6,Інші сипучі вантажі,Навантаження,"6,4",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,6,Хлібні - всього,Навантаження,"10,1",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,"178,6",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,8,Будівельні,Навантаження,"123,6",тис. тонн
Маріупольський морський порт,2014,Червень,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"95,6",тис. тонн
